con_legis_num,legislation_number,congress_session,title,cosponsors,bill,gov_track,dc_ratio_aggregate,ratio_binary,manual_coding,URL
116_s.2581,S. 2581,116,"An original bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 2020, and for other purposes.",0,1,1,0.00638337,0,0,https://www.congress.gov/bill/116th-congress/senate-bill/2581?s=10&r=11573
116_s.2583,S. 2583,116,"An original bill making appropriations for the Department of State, foreign operations, and related programs for the fiscal year ending September 30, 2020, and for other purposes.",0,1,1,0.01140338,0,0,https://www.congress.gov/bill/116th-congress/senate-bill/2583?s=10&r=11571
116_s.2584,S. 2584,116,"An original bill making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2020, and for other purposes.",0,1,0,0.00854491,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/2584?s=2&r=1
116_s.2603,S. 2603,116,RELIEF Act,6,1,0,0.01476015,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/2603?s=5&r=1
116_s.2697,S. 2697,116,Tariff Tax Credit Act of 2019,0,1,1,0.02862595,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/2697?s=10&r=11457
116_s.2710,S. 2710,116,A bill to prohibit the commercial export of covered munitions items to the Hong Kong Police Force.,17,1,1,,Unavailable,1,https://www.congress.gov/bill/116th-congress/senate-bill/2701?s=10&r=11453
116_s.2727,S. 2727,116,Smarter Approaches to Nuclear Expenditures Act,1,1,0,0.03346457,1,0,https://www.congress.gov/bill/116th-congress/senate-bill/2727?s=9&r=1
116_s.2743,S. 2743,116,"A bill to establish the China Censorship Monitor and Action Group, and for other purposes.",6,1,1,0.0224359,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/2743?s=10&r=11411
116_s.2758,S. 2758,116,Hong Kong Be Water Act,2,1,1,0.04652532,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/2758?s=10&r=11396
116_s.2794,S. 2794,116,Bring Our Heroes Home Act,13,1,1,0.00320709,0,0,https://www.congress.gov/bill/116th-congress/senate-bill/2794?s=10&r=11360
116_s.2800,S. 2800,116,National Aeronautics and Space Administration Authorization Act of 2020,3,1,1,0.0102314,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/2800?s=10&r=11354
116_s.2889,S. 2889,116,National Security and Personal Data Protection Act of 2019,2,1,1,0.01332795,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/2889?s=10&r=112655
116_s.2934,S. 2934,116,Libya Stabilization Act,3,1,1,0.01508485,0,0,https://www.congress.gov/bill/116th-congress/senate-bill/2934?s=10&r=11220
116_s.2955,S. 2955,116,Targeting Environmental and Climate Recklessness Act of 2019,0,1,1,0.04658041,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/2955?s=10&r=11199
116_s.2972,S. 2972,116,UIGHUR Protection Act of 2019,1,1,1,0.02962963,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/2972?s=10&r=11182
116_s.3017,S. 3017,116,Accountability for World Bank Loans to China Act of 2019,2,1,1,0.04712042,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3017?s=10&r=11137
116_s.3080,S. 3080,116,Strategic Arctic Naval Focus Act of 2019,3,1,0,0.02140911,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/3080?s=7&r=1
116_s.312,S. 312,116,Prevention of Arms Race Act of 2019,12,1,1,0.022035,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/312?q=%7B%22search%22%3A%22S.+312%22%7D&s=2&r=1
116_s.3153,S. 3153,116,A bill to prohibit the sharing of United States intelligence with countries that permit the operation of Huawei fifth generation telecommunications technology within their borders.,1,1,1,,Unavailable,1,https://www.congress.gov/bill/116th-congress/senate-bill/3153?s=10&r=11001
116_s.3197,S. 3197,116,Ending China s Exit Ban for American Citizens Act of 2020,3,1,1,0.03895072,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3197?s=10&r=10957
116_s.3201,S. 3201,116,Temporary Reauthorization and Study of the Emergency Scheduling of Fentanyl Analogues Act,6,1,1,0.03870162,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3201?s=10&r=10953
116_s.3262,S. 3262,116,True Reciprocity Act of 2020,1,1,1,0.09864365,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3262?s=10&r=10892
116_s.3302,S. 3302,116,Global Health Security Act of 2020,1,1,0,0.03627907,1,0,https://www.congress.gov/bill/116th-congress/senate-bill/3302?s=1&r=1
116_s.3310,S. 3310,116,Taiwan Symbols of Sovereignty (SOS) Act of 2020,9,1,0,0.0647482,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3310?s=4&r=1
116_s.335,S. 335,116,ZTE Enforcement Review and Oversight Act,6,1,1,,Unavailable,1,https://www.congress.gov/bill/116th-congress/senate-bill/335?s=2&r=335
116_s.3386,S. 3386,116,Protecting America From Foreign Investors Compromised by the Chinese Communist Party Act of 2020,3,1,1,0.08571429,1,1,http://congress.gov/bill/116th-congress/senate-bill/3386?s=7&r=3386
116_s.3453,S. 3453,116,Transparency for Confucius Institutes,7,1,1,0.08163265,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3453?s=8&r=3453
116_s.3471,S. 3471,116,Uyghur Forced Labor Prevention Act,33,1,1,0.0564557,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3471?s=8&r=3471
116_s.3483,S. 3483,116,Scale-Up Manufacturing Investment Company Act of 2020,1,1,0,0.08574569,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3483?s=6&r=1
116_s.3537,S. 3537,116,Protecting Our Pharmaceutical Supply Chain from China Act of 2020,2,1,1,0.01724138,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/3537?s=9&r=3537
116_s.3538,S. 3538,116,Strengthening America s Supply Chain and National Security Act,6,1,1,0.04397706,1,0,https://www.congress.gov/bill/116th-congress/senate-bill/3539?s=9&r=3539
116_s.3573,S. 3573,116,American-Made Protection for Healthcare Workers and First Responders Act,0,1,1,0.01835853,0,0,https://www.congress.gov/bill/116th-congress/senate-bill/3573?s=9&r=3573
116_s.3588,S. 3588,116,Justice for Victims of Coronavirus Act,0,1,1,0.03232868,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3588?s=9&r=3588
116_s.3592,S. 3592,116,Stop COVID Act of 2020,2,1,0,0.00930233,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/3592?s=1&r=1
116_s.3627,S. 3627,116,Medical Supply Transparency and Delivery Act,45,1,1,0.00432484,0,0,https://www.congress.gov/bill/116th-congress/senate-bill/3627?s=10&r=3627
116_s.3628,S. 3628,116,"A bill to prohibit the use of Federal funds for purchasing dogs and cats from wet markets in China, and for other purposes.",7,1,1,0.06081081,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3628?s=10&r=3628
116_s.3635,S. 3635,116,Protecting Our Pharmaceutical Supply Chain from China Act of 2020,5,1,1,0.01666667,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/3635?s=10&r=3635
116_s.3641,S. 3641,116,"A bill to designate the area between the intersections of International Drive, Northwest and Van Ness Street, Northwest and International Drive, Northwest and International Place, Northwest in Washington, District of Columbia, as  Li Wen",3,1,1,,Unavailable,1,https://www.congress.gov/bill/116th-congress/senate-bill/3641?s=10&r=3641
116_s.3642,S. 3642,116,UNITE Act of 2020,2,1,1,0.03670385,1,0,https://www.congress.gov/bill/116th-congress/senate-bill/3642?s=10&r=3642
116_s.3662,S. 3662,116,Holding the Chinese Communist Party Accountable for Infecting Americans Act of 2020,0,1,0,0.03986981,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3662?s=4&r=1
116_s.3669,S. 3669,116,COVID 19 International Response and Recovery Act of 2020,11,1,1,0.02532871,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/3669?s=10&r=3669
116_s.3673,S. 3673,116,Justice for Victims of Coronavirus Around the World Act,0,1,1,0.03590814,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3673?s=10&r=3673
116_s.3683,S. 3683,116,COVID 19 Accountability Act,9,1,1,0.03904127,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3683?s=10&r=3683
116_s.3700,S. 3700,116,Utilizing and Supporting Evacuated Peace Corps Volunteers Act,2,1,1,0.01965409,0,0,https://www.congress.gov/bill/116th-congress/senate-bill/3700?s=10&r=3700
116_s.3722,S. 3722,116,EMPIL-DOC Act,40,1,0,0.00696864,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/3722?s=3&r=1
116_s.3744,S. 3744,116,Uyghur Human Rights Policy Act of 2020,66,1,1,0.06088782,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3744?s=1&r=3744
116_s.3775,S. 3775,116,United States-Israel Military Capability Act of 2020,6,1,1,0.01136364,0,0,https://www.congress.gov/bill/116th-congress/senate-bill/3775?s=1&r=3775
116_s.3798,S. 3798,116,Hong Kong Autonomy Act,11,1,1,0.03481013,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3798?s=1&r=3798
116_s.3802,S. 3802,116,Ending Medical Censorship and Cover Ups in China Act of 2020,0,1,1,0.02184466,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/3802?s=2&r=3802
116_s.3818,S. 3818,116,World Press Freedom Protection and Reciprocity Act,1,1,0,0.02271186,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/3818?s=6&r=1
116_s.3819,S. 3819,116,Protecting Human Rights During Pandemic Act,9,1,0,0.0552,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3819?s=9&r=1
116_s.3820,S. 3820,116,Open Technology Fund Authorization Act,3,1,0,0.01339516,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/3820?s=1&r=1
116_s.3835,S. 3835,116,SCRIPT Act,0,1,1,0.03862213,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3835?s=2&r=3835
116_s.3836,S. 3836,116,Securing Our Skies Against Chinese Technology Act of 2020,0,1,1,0.0326087,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3836?s=2&r=3836
116_s.3837,S. 3837,116,COVID 19 Vaccine Protection Act,7,1,1,0.03513174,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3837?s=2&r=3837
116_s.3843,S. 3843,116,Future of Arms Control Act,0,1,1,0.04259259,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3843?s=2&r=3843
116_s.3844,S. 3844,116,A bill to require a study conducted by the Secretary of State on the future of arms control with the People s Republic of China.,0,1,1,0.07534247,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3844?s=2&r=3844
116_s.386,S. 386,116,Fairness for High-Skilled Immigrants Act of 2019,35,1,0,0.00561167,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/386?s=7&r=1
116_s.3892,S. 3892,116,Hong Kong Victims of Communism Support Act,0,1,1,0.06300268,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3892?s=2&r=3892
116_s.3905,S. 3905,116,Intelligence Authorization Act for Fiscal Year 2021,0,1,1,0.01634111,0,0,https://www.congress.gov/bill/116th-congress/senate-bill/3905?s=3&r=3905
116_s.3908,S. 3908,116,Enhancing North Korea Humanitarian Assistance Act,2,1,0,0.03761468,1,0,https://www.congress.gov/bill/116th-congress/senate-bill/3908?s=6&r=1
116_s.3920,S. 3920,116,SECURE CAMPUS Act of 2020,1,1,1,0.05820106,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3920?s=3&r=3920
116_s.3933,S. 3933,116,CHIPS for America Act,11,1,0,0.01529637,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/3933?s=9&r=1
116_s.3936,S. 3936,116,Taiwan Defense Act,0,1,1,0.04175453,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3936?s=3&r=3936
116_s.3945,S. 3945,116,Bring Entrepreneurial Advancements To Consumers Here In North America Act,2,1,0,0.05562273,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/3945?s=1&r=1
116_s.3978,S. 3978,116,Enforcing Accountability and Transparency in International Trade Act,0,1,0,0.19771242,1,0,https://www.congress.gov/bill/116th-congress/senate-bill/3978?s=4&r=1
116_s.4018,S. 4018,116,We Go Together Act,0,1,1,0.02344828,0,0,https://www.congress.gov/bill/116th-congress/senate-bill/4018?s=4&r=4018
116_s.4045,S. 4045,116,HALT Act of 2020,1,1,0,0.06451613,1,0,https://www.congress.gov/bill/116th-congress/senate-bill/4045?s=6&r=1
116_s.4049,S. 4049,116,National Defense Authorization Act for Fiscal Year 2021,0,1,1,0.00952466,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/4049?s=4&r=4049
116_s.410,S. 410,116,FIND Trafficking Act,1,1,0,0.02752294,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/410?s=10&r=1
116_s.4110,S. 4110,116,Hong Kong Safe Harbor Act,11,1,1,0.03880071,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/4110?s=5&r=4110
116_s.4130,S. 4130,116,American Foundries Act of 2020,10,1,0,0.0303757,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/4130?s=1&r=1
116_s.4158,S. 4158,116,PPE Supply Chain Transparency Act of 2020,2,1,1,0.02490422,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/4158?s=5&r=4158
116_s.4169,S. 4169,116,National Commission on United States Counterterrorism Policy Act of 2020,2,1,1,0.00744681,0,0,https://www.congress.gov/bill/116th-congress/senate-bill/4169?s=5&r=4169
116_s.4212,S. 4212,116,Civil Justice for Victims of COVID Act,8,1,0,0.01779026,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/4212?s=4&r=1
116_s.4229,S. 4229,116,Hong Kong People s Freedom and Choice Act,0,1,1,0.0383646,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/4229?s=6&r=4229
116_s.4245,S. 4245,116,Safeguarding Internet Freedom in Hong Kong Act of 2020,2,1,1,0.03936348,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/4245?s=6&r=4245
116_s.4256,S. 4256,116,No Funds to China s Military Act of 2020,0,1,1,0.03861004,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/4256?s=6&r=4256
116_s.4257,S. 4257,116,Secure Our Transit Systems from Chinese Interference Act,0,1,0,0.01449275,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/4257?s=7&r=1
116_s.4272,S. 4272,116,STRATEGIC Act,4,1,1,0.04679306,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/4272?s=6&r=4272
116_s.4321,s.4321,116,Continuing Small Business Recovery and Paycheck Protection Program Act,1,1,0,0.05156292,1,0,https://www.congress.gov/bill/116th-congress/senate-bill/4321?q=%7B%22search%22%3A%22s.4321%22%7D&s=7&r=1
116_s.4324,S. 4324,116,Restoring Critical Supply Chains and Intellectual Property Act,4,1,1,0.03450529,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/4324?s=7&r=4324
116_s.4327,S. 4327,116,Taiwan Fellowship Act,5,1,1,0.0376363,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/4327?s=7&r=4327
116_s.4364,S. 4364,116,"A bill to amend the Tariff Act of 1930 to require online retailers to disclose whether articles sold by such retailers originate in the People s Republic of China, and for other purposes.",0,1,1,0.03636364,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/4364?s=7&r=4364
116_s.4454,S. 4454,116,Exposing China s Belt and Road Investment in America Act of 2020,0,1,1,0.05454546,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/4454?s=8&r=4454
116_s.4457,S. 4457,116,CCP Act,0,1,1,0.05432099,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/4457?s=8&r=4457
116_s.4493,S. 4493,116,USTR Inspector General Act of 2020,15,1,1,0.0701107,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/4493?s=8&r=4493
116_s.4499,s.4499,116,COVID-19 Misinformation and Disinformation Task Force Act of 2020,2,1,0,0.03419183,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/4499?q=%7B%22search%22%3A%22s.4499%22%7D&s=9&r=1
116_s.4528,S. 4528,116,"Advancing Competitiveness, Transparency, and Security in the Americas Act of 2020",5,1,1,0.03660131,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/4528?s=9&r=4528
116_s.4537,s.4537,116,"Reinvigorating the Economy, Creating Opportunity for every Vocation, Employer, Retiree & Youth Act or the RECOVERY Act",0,1,0,0.02123304,0,1,https://www.congress.gov/bill/116th-congress/senate-bill/4537?q=%7B%22search%22%3A%22s.4537%22%7D&s=4&r=1
116_s.4575,S. 4575,116,FIGHT Censorship Act,0,1,1,0.03648269,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/4575?s=9&r=4575
116_s.4604,s.4604,116,Strongly and Unambiguously Sanctioning Proliferators Exploiting Nuclear Diplomacy Act of 2020 or the SUSPEND Act,0,1,0,0.07076566,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/4604?q=%7B%22search%22%3A%22s.4604%22%7D&s=6&r=1
116_s.4606,S. 4606,116,Taiwan Invasion Prevention Act,0,1,1,0.04992658,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/4606?s=10&r=4606
116_s.4609,S. 4609,116,China Trade Relations Act of 2020,1,1,1,0.07655172,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/4609?s=10&r=4609
116_s.4629,S. 4629,116,America LEADS Act,13,1,1,0.03679019,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/4629?s=10&r=4629
116_s.4631,S. 4631,116,Hong Kong Refugee Protection Act,0,1,1,0.03188334,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/4631?s=10&r=4631
116_s.4732,s.4732,116,COVID-19 Disinformation Research and Reporting Act of 2020,5,1,0,0.05314961,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/4732?q=%7B%22search%22%3A%22s.4732%22%7D&s=8&r=1
116_s.4759,s.4759,116,Prioritizing Clean Energy and Climate Cooperation with India Act of 2020,0,1,0,0.04785349,1,1,https://www.congress.gov/bill/116th-congress/senate-bill/4759?q=%7B%22search%22%3A%22s.4759%22%7D&s=10&r=1
